state_code,state_name,district_name,district_code,state_name_covid,district_name_covid,Not Equal
9,Uttar Pradesh,Gonda,147,Uttar Pradesh,Gonda,FALSE
9,Uttar Pradesh,Gorakhpur,148,Uttar Pradesh,Gorakhpur,FALSE
9,Uttar Pradesh,Hamirpur,149,Uttar Pradesh,Hamirpur,FALSE
9,Uttar Pradesh,Hapur,661,Uttar Pradesh,Hapur,FALSE
9,Uttar Pradesh,Hardoi,150,Uttar Pradesh,Hardoi,FALSE
9,Uttar Pradesh,Hathras,163,Uttar Pradesh,Hathras,FALSE
9,Uttar Pradesh,Jalaun,151,Uttar Pradesh,Jalaun,FALSE
9,Uttar Pradesh,Jaunpur,152,Uttar Pradesh,Jaunpur,FALSE
9,Uttar Pradesh,Jhansi,153,Uttar Pradesh,Jhansi,FALSE
9,Uttar Pradesh,Kannauj,155,Uttar Pradesh,Kannauj,FALSE
9,Uttar Pradesh,Kanpur Dehat,156,Uttar Pradesh,Kanpur Dehat,FALSE
9,Uttar Pradesh,Kanpur Nagar,157,Uttar Pradesh,Kanpur Nagar,FALSE
9,Uttar Pradesh,Kasganj,633,Uttar Pradesh,Kasganj,FALSE
9,Uttar Pradesh,Kaushambi,158,Uttar Pradesh,Kaushambi,FALSE
9,Uttar Pradesh,Kheri,159,Uttar Pradesh,Lakhimpur Kheri,TRUE
9,Uttar Pradesh,Kushinagar,160,Uttar Pradesh,Kushinagar,FALSE
9,Uttar Pradesh,Lalitpur,161,Uttar Pradesh,Lalitpur,FALSE
9,Uttar Pradesh,Lucknow,162,Uttar Pradesh,Lucknow,FALSE
9,Uttar Pradesh,Maharajganj,164,Uttar Pradesh,Maharajganj,FALSE
9,Uttar Pradesh,Mahoba,165,Uttar Pradesh,Mahoba,FALSE
9,Uttar Pradesh,Mainpuri,166,Uttar Pradesh,Mainpuri,FALSE
9,Uttar Pradesh,Mathura,167,Uttar Pradesh,Mathura,FALSE
9,Uttar Pradesh,Mau,168,Uttar Pradesh,Mau,FALSE
9,Uttar Pradesh,Meerut,169,Uttar Pradesh,Meerut,FALSE
9,Uttar Pradesh,Mirzapur,170,Uttar Pradesh,Mirzapur,FALSE
9,Uttar Pradesh,Moradabad,171,Uttar Pradesh,Moradabad,FALSE
9,Uttar Pradesh,Muzaffarnagar,172,Uttar Pradesh,Muzaffarnagar,FALSE
9,Uttar Pradesh,Pilibhit,173,Uttar Pradesh,Pilibhit,FALSE
9,Uttar Pradesh,Pratapgarh,174,Uttar Pradesh,Pratapgarh,FALSE
9,Uttar Pradesh,Prayagraj,120,Uttar Pradesh,Prayagraj,FALSE
9,Uttar Pradesh,Rae Bareli,175,Uttar Pradesh,Rae Bareli,FALSE
9,Uttar Pradesh,Rampur,176,Uttar Pradesh,Rampur,FALSE
9,Uttar Pradesh,Saharanpur,177,Uttar Pradesh,Saharanpur,FALSE
9,Uttar Pradesh,Sambhal,659,Uttar Pradesh,Sambhal,FALSE
9,Uttar Pradesh,Sant Kabeer Nagar,178,Uttar Pradesh,Sant Kabir Nagar,TRUE
9,Uttar Pradesh,Shahjahanpur,180,Uttar Pradesh,Shahjahanpur,FALSE
9,Uttar Pradesh,Shamli,660,Uttar Pradesh,Shamli,FALSE
9,Uttar Pradesh,Shravasti,181,Uttar Pradesh,Shrawasti,TRUE
9,Uttar Pradesh,Siddharth Nagar,182,Uttar Pradesh,Siddharthnagar,TRUE
9,Uttar Pradesh,Sitapur,183,Uttar Pradesh,Sitapur,FALSE
9,Uttar Pradesh,Sonbhadra,184,Uttar Pradesh,Sonbhadra,FALSE
9,Uttar Pradesh,Sultanpur,185,Uttar Pradesh,Sultanpur,FALSE
9,Uttar Pradesh,Unnao,186,Uttar Pradesh,Unnao,FALSE
9,Uttar Pradesh,Varanasi,187,Uttar Pradesh,Varanasi,FALSE
5,Uttrakhand,Almora,45,Uttarakhand,Almora,FALSE
5,Uttrakhand,Bageshwar,46,Uttarakhand,Bageshwar,FALSE
5,Uttrakhand,Chamoli,47,Uttarakhand,Chamoli,FALSE
5,Uttrakhand,Champawat,48,Uttarakhand,Champawat,FALSE
5,Uttrakhand,Dehradun,49,Uttarakhand,Dehradun,FALSE
5,Uttrakhand,Haridwar,50,Uttarakhand,Haridwar,FALSE
5,Uttrakhand,Nainital,51,Uttarakhand,Nainital,FALSE
5,Uttrakhand,Pauri Garhwal,52,Uttarakhand,Pauri Garhwal,FALSE
5,Uttrakhand,Pithoragarh,53,Uttarakhand,Pithoragarh,FALSE
5,Uttrakhand,Rudra Prayag,54,Uttarakhand,Rudraprayag,TRUE
5,Uttrakhand,Tehri Garhwal,55,Uttarakhand,Tehri Garhwal,FALSE
5,Uttrakhand,Udam Singh Nagar,56,Uttarakhand,Udham Singh Nagar,TRUE
5,Uttrakhand,Uttar Kashi,57,Uttarakhand,Uttarkashi,TRUE
19,West Bengal,24 Paraganas North,303,West Bengal,North 24 Parganas,TRUE
19,West Bengal,24 Paraganas South,304,West Bengal,South 24 Parganas,TRUE
19,West Bengal,Alipurduar,664,West Bengal,Alipurduar,FALSE
19,West Bengal,Bankura,305,West Bengal,Bankura,FALSE
19,West Bengal,Birbhum,307,West Bengal,Birbhum,FALSE
19,West Bengal,Coochbehar,308,West Bengal,Cooch Behar,TRUE
19,West Bengal,Darjiling,309,West Bengal,Darjeeling,TRUE
19,West Bengal,Dinajpur Dakshin,310,West Bengal,Dakshin Dinajpur,TRUE
19,West Bengal,Dinajpur Uttar,311,West Bengal,Uttar Dinajpur,TRUE
19,West Bengal,Hooghly,312,West Bengal,Hooghly,FALSE
19,West Bengal,Howrah,313,West Bengal,Howrah,FALSE
19,West Bengal,Jalpaiguri,314,West Bengal,Jalpaiguri,FALSE
19,West Bengal,Jhargram,703,West Bengal,Jhargram,FALSE
19,West Bengal,Kalimpong,702,West Bengal,Kalimpong,FALSE
19,West Bengal,Kolkata,315,West Bengal,Kolkata,FALSE
19,West Bengal,Maldah,316,West Bengal,Malda,TRUE
19,West Bengal,Medinipur East,317,West Bengal,Purba Medinipur,TRUE
19,West Bengal,Medinipur West,318,West Bengal,Paschim Medinipur,TRUE
19,West Bengal,Murshidabad,319,West Bengal,Murshidabad,FALSE
19,West Bengal,Nadia,320,West Bengal,Nadia,FALSE
19,West Bengal,Paschim Bardhaman,704,West Bengal,Paschim Bardhaman,FALSE
19,West Bengal,Purba Bardhaman,306,West Bengal,Purba Bardhaman,FALSE
19,West Bengal,Puruliya,321,West Bengal,Purulia,TRUE
33,Tamil Nadu,Tirupathur,732,Tamil Nadu,Tirupathur,FALSE
33,Tamil Nadu,Tenkasi,733,Tamil Nadu,Tenkasi,FALSE
22,Chhattisgarh,Gaurella Pendra Marwahi,734,Chhattisgarh,Gaurela Pendra Marwahi,TRUE
23,Madhya Pradesh,East Nimar,405,Madhya Pradesh,Khandwa,TRUE
33,Tamil Nadu,Chengalpattu,730,Tamil Nadu,Chengalpattu,FALSE
33,Tamil Nadu,Kallakurichi,729,Tamil Nadu,Kallakurichi,FALSE
33,Tamil Nadu,Ranipet,731,Tamil Nadu,Ranipet,FALSE
